well_id,depth_m,gamma_ray_api,resistivity_ohmm,density_gcc,neutron_porosity_vv,sonic_usft,caliper_in,hydrocarbon_probability,lithology
mywell,2175.8138,125.1426,3.8894,2.3378,0.387744,102.338,8.5,0.0271,Shale
mywell,2175.9662,117.7638,4.1509,2.5076,0.387,101.011,8.5,0.0413,Shale
mywell,2176.1186,115.6595,4.5915,2.3275,0.354264,102.24,8.5,0.0337,Shale
mywell,2176.271,118.2182,4.7081,2.3786,0.3292,103.366,8.5,0.0228,Shale
mywell,2176.4234,117.1071,4.5959,2.3304,0.335944,104.367,8.5,0.0247,Shale
mywell,2176.5758,120.3349,4.5315,2.3181,0.372704,104.623,8.5,0.0364,Shale
mywell,2176.7282,130.0439,4.5131,2.3051,0.327368,105.493,8.5,0.0164,Shale
mywell,2176.8806,128.5556,4.4088,2.2931,0.338904,105.004,8.5,0.018,Shale
mywell,2177.033,134.3095,4.5459,2.3277,0.330072,104.504,8.5,0.0232,Shale
mywell,2177.1854,126.8218,4.4101,2.2596,0.4044,103.88,8.5,0.0277,Shale
mywell,2177.3378,133.1554,4.4388,2.1816,0.364328,103.875,8.5,0.0385,Shale
mywell,2177.4902,135.4946,4.441,2.1998,0.36896,104.743,8.5,0.0386,Shale
mywell,2177.6426,143.0294,4.4499,2.2784,0.33924,103.634,8.5,0.0252,Shale
mywell,2177.795,137.0606,4.4054,2.3137,0.320152,101.517,8.5,0.0195,Shale
mywell,2177.9474,126.8847,4.3961,2.2912,0.314048,103.732,8.5,0.02,Shale
mywell,2178.0998,114.3206,4.4119,2.2771,0.292176,102.386,8.5,0.0303,Shale
mywell,2178.2522,113.6059,4.3922,2.2691,0.32672,103.615,8.5,0.028,Shale
mywell,2178.4046,112.2132,4.2005,2.3007,0.39644,105.981,8.5,0.0446,Shale
mywell,2178.557,118.0112,4.1196,2.303,0.371208,105.504,8.5,0.0342,Shale
mywell,2178.7094,117.7802,4.2599,2.2306,0.362072,105.004,8.5,0.0352,Shale
mywell,2178.8618,124.8996,4.2779,2.2727,0.359024,105.372,8.5,0.0274,Shale
mywell,2179.0142,124.7288,4.2512,2.2809,0.36892,105.499,8.5,0.0274,Shale
mywell,2179.1666,127.7843,4.1875,2.2691,0.305512,104.508,8.5,0.0216,Shale
mywell,2179.319,128.9151,4.1632,2.2829,0.351624,104.252,8.5,0.0281,Shale
mywell,2179.4714,127.4162,4.0985,2.2532,0.374816,103.63,8.5,0.0277,Shale
mywell,2179.6238,136.4629,4.0603,2.2649,0.308536,102.261,8.5,0.0148,Shale
mywell,2179.7762,121.0459,4.0193,2.2888,0.295104,102.002,8.5,0.0239,Shale
mywell,2179.9286,120.7038,3.9039,2.3237,0.33964,102.0,8.5,0.024,Shale
mywell,2180.081,120.9192,3.7879,2.3399,0.308256,102.0,8.5,0.0242,Shale
mywell,2180.2334,116.7526,3.7305,2.3519,0.318912,102.992,8.5,0.026,Shale
mywell,2180.3858,129.1726,3.7141,2.4869,0.414232,103.744,8.5,0.0321,Shale
mywell,2180.5382,127.6164,3.5424,2.4235,0.3158,103.874,8.5,0.0227,Shale
mywell,2180.6906,118.3942,3.417,2.3059,0.345752,102.635,8.5,0.0252,Shale
mywell,2180.843,116.9887,3.2275,2.3338,0.409488,103.493,8.5,0.0365,Shale
mywell,2180.9954,114.248,3.1099,2.4024,0.397104,101.392,8.5,0.046,Shale
mywell,2181.1478,111.6696,3.1269,2.4357,0.418824,105.591,8.5,0.0497,Shale
mywell,2181.3002,112.1728,3.1409,2.4578,0.328728,106.741,8.5,0.0309,Shale
mywell,2181.4526,116.3493,3.0835,2.339,0.365696,106.13,8.5,0.0356,Shale
mywell,2181.605,127.4458,3.0433,2.3747,0.46024,108.977,8.5,0.0266,Shale
mywell,2181.7574,122.0214,2.9855,2.3304,0.423304,109.372,8.5,0.0362,Shale
mywell,2181.9098,122.845,2.9939,2.3052,0.510296,105.655,8.5,0.0292,Shale
mywell,2182.0622,116.6808,3.0872,2.2852,0.427672,106.245,8.5,0.0385,Shale
mywell,2182.2146,123.2883,3.2428,2.3475,0.429976,108.234,8.5,0.0284,Shale
mywell,2182.367,124.083,3.2559,2.346,0.39032,102.546,8.5,0.0286,Shale
mywell,2182.5194,135.9503,3.2858,2.3658,0.388016,104.732,8.5,0.0386,Shale
mywell,2182.6718,130.1872,3.3792,2.3422,0.381056,103.758,8.5,0.0277,Shale
mywell,2182.8242,129.272,3.4524,2.4144,0.3562,102.262,8.5,0.0297,Shale
mywell,2182.9766,125.92,3.3836,2.4249,0.338144,105.474,8.5,0.0225,Shale
mywell,2183.129,136.0659,3.4088,2.419,0.324112,105.376,8.5,0.0176,Shale
mywell,2183.2814,137.9356,3.4774,2.3287,0.409312,103.763,8.5,0.0405,Shale
mywell,2183.4338,129.7848,3.597,2.3984,0.327664,103.874,8.5,0.0183,Shale
mywell,2183.5862,116.0988,3.6922,2.3097,0.380568,101.767,8.5,0.0362,Shale
mywell,2183.7386,120.4163,3.8001,2.3239,0.333384,101.502,8.5,0.0243,Shale
mywell,2183.891,119.7407,4.0173,2.3865,0.368712,100.632,8.5,0.0392,Shale
mywell,2184.0434,132.0249,4.2154,2.4207,0.32932,96.037,8.5,0.0263,Shale
mywell,2184.1958,135.1625,4.346,2.3268,0.281384,95.008,8.5,0.0142,Shale
mywell,2184.3482,160.9106,4.3718,2.328,0.396072,89.792,8.5,0.0141,Shale
mywell,2184.5006,173.7859,4.3442,2.2734,0.397992,87.518,8.5,0.0142,Shale
mywell,2184.653,171.7383,4.5206,2.3821,0.350384,92.584,8.5,0.0159,Shale
mywell,2184.8054,151.1727,4.6222,2.387,0.381744,94.485,8.5,0.0152,Shale
mywell,2184.9578,143.1047,4.6141,2.3503,0.364144,99.708,8.5,0.0264,Shale
mywell,2185.1102,143.4675,4.5406,2.4165,0.323328,102.23,8.5,0.0179,Shale
mywell,2185.2626,137.9019,4.5122,2.411,0.370616,103.986,8.5,0.0445,Shale
mywell,2185.415,129.9279,4.5477,2.282,0.365048,105.24,8.5,0.031,Shale
mywell,2185.5674,118.7278,4.6313,2.2324,0.407656,103.39,8.5,0.0339,Shale
mywell,2185.7198,112.8328,4.7897,2.238,0.37824,101.763,8.5,0.0442,Shale
mywell,2185.8722,105.3708,4.9755,2.1983,0.349232,100.138,8.5,0.0594,Shale
mywell,2186.0246,104.0849,5.1893,2.2436,0.308328,97.769,8.5,0.0281,Shale
mywell,2186.177,96.6251,5.3458,2.3115,0.296096,97.378,8.5,0.0349,Shale
mywell,2186.3294,84.0539,5.3827,2.3537,0.346592,98.243,8.5,0.0672,Silty Sand
mywell,2186.4818,67.6901,5.2689,2.3322,0.284504,99.986,8.5,0.0683,Silty Sand
mywell,2186.6342,55.1917,5.0567,2.3112,0.302848,100.744,8.5,0.1239,Silty Sand
mywell,2186.7866,42.6404,4.8139,2.2068,0.289112,102.362,8.5,0.1737,Sandstone
mywell,2186.939,36.0682,4.6096,2.1376,0.292968,103.119,8.5,0.1974,Sandstone
mywell,2187.0914,35.1639,4.4096,2.2392,0.250344,106.101,8.5,0.152,Sandstone
mywell,2187.2438,38.3691,4.1838,2.1289,0.204368,110.093,8.5,0.1498,Sandstone
mywell,2187.3962,44.2547,3.9826,2.1508,0.256576,110.125,8.5,0.1428,Sandstone
mywell,2187.5486,50.6905,3.8342,2.1589,0.292712,109.505,8.5,0.1499,Silty Sand
mywell,2187.701,51.3779,3.7308,2.1223,0.286056,108.508,8.5,0.1144,Silty Sand
mywell,2187.8534,59.5015,3.6496,2.1141,0.333616,104.78,8.5,0.0972,Silty Sand
mywell,2188.0058,65.1093,3.5954,2.1021,0.312176,104.502,8.5,0.073,Silty Sand
mywell,2188.1582,71.6139,3.5543,2.1318,0.318944,104.252,8.5,0.077,Silty Sand
mywell,2188.3106,63.3709,3.5441,2.134,0.286264,103.506,8.5,0.0756,Silty Sand
mywell,2188.463,52.7134,3.5371,2.1548,0.374288,104.12,8.5,0.1332,Silty Sand
mywell,2188.6154,52.0635,3.5539,2.1709,0.264888,103.257,8.5,0.1047,Silty Sand
mywell,2188.7678,58.0953,3.553,2.171,0.264,103.622,8.5,0.0851,Silty Sand
mywell,2188.9202,61.2857,3.558,2.1928,0.354272,102.633,8.5,0.0834,Silty Sand
mywell,2189.0726,60.6047,3.564,2.193,0.355,101.881,8.5,0.1003,Silty Sand
mywell,2189.225,55.022,3.5977,2.1712,0.357976,100.759,8.5,0.1276,Silty Sand
mywell,2189.3774,56.1773,3.6297,2.1809,0.282608,101.122,8.5,0.1006,Silty Sand
mywell,2189.5298,50.2568,3.6508,2.1284,0.290928,101.001,8.5,0.1619,Silty Sand
mywell,2189.6822,50.3499,3.6639,2.1845,0.318776,101.124,8.5,0.1514,Silty Sand
mywell,2189.8346,53.5631,3.6838,2.191,0.27436,101.993,8.5,0.1047,Silty Sand
mywell,2189.987,63.0844,3.686,2.1979,0.247216,101.876,8.5,0.0686,Silty Sand
mywell,2190.1394,59.3844,3.7108,2.1653,0.307512,101.875,8.5,0.1114,Silty Sand
mywell,2190.2918,52.4348,3.7199,2.2255,0.271296,101.503,8.5,0.104,Silty Sand
mywell,2190.4442,47.543,3.7448,2.1913,0.321592,101.5,8.5,0.1586,Silty Sand
mywell,2190.5966,43.6511,3.7777,2.2098,0.280336,101.748,8.5,0.1425,Sandstone
mywell,2190.749,43.5248,3.8117,2.1366,0.237344,102.246,8.5,0.1362,Sandstone
mywell,2190.9014,38.8953,3.8338,2.1568,0.236008,101.382,8.5,0.1519,Sandstone
mywell,2191.0538,41.4481,3.8528,2.1788,0.262784,100.755,8.5,0.1782,Sandstone
mywell,2191.2062,42.1773,3.8877,2.1889,0.259032,100.75,8.5,0.1833,Sandstone
mywell,2191.3586,42.7484,3.8969,2.1811,0.289752,101.742,8.5,0.1901,Sandstone
mywell,2191.511,43.5317,3.901,2.1532,0.307856,102.494,8.5,0.1892,Sandstone
mywell,2191.6634,43.0658,3.901,2.1867,0.246496,103.368,8.5,0.1368,Sandstone
mywell,2191.8158,43.062,3.901,2.1979,0.23608,103.251,8.5,0.1368,Sandstone
mywell,2191.9682,49.4793,3.9169,2.2476,0.284608,103.25,8.5,0.109,Silty Sand
mywell,2192.1206,55.3451,3.9269,2.1915,0.29492,103.126,8.5,0.113,Silty Sand
mywell,2192.273,67.7285,3.9032,2.2098,0.212664,104.613,8.5,0.0653,Silty Sand
mywell,2192.4254,67.1187,3.8812,2.2021,0.220928,105.989,8.5,0.0692,Silty Sand
mywell,2192.5778,65.0199,3.8979,2.202,0.291432,105.628,8.5,0.0832,Silty Sand
mywell,2192.7302,56.0006,3.9238,2.1752,0.299936,103.269,8.5,0.1199,Silty Sand
mywell,2192.8826,61.0328,3.9329,2.177,0.368448,102.382,8.5,0.0808,Silty Sand
mywell,2193.035,71.1061,3.9518,2.2137,0.298568,102.499,8.5,0.0849,Silty Sand
mywell,2193.1874,89.1958,4.0105,2.1654,0.292048,103.244,8.5,0.0443,Shale
mywell,2193.3398,90.1921,4.0864,2.1551,0.249344,104.118,8.5,0.0345,Shale
mywell,2193.4922,90.0046,4.1922,2.1957,0.238088,103.009,8.5,0.034,Shale
mywell,2193.6446,88.9158,4.2228,2.191,0.318352,101.76,8.5,0.046,Shale
mywell,2193.797,92.3869,3.978,2.1831,0.285272,99.89,8.5,0.0418,Shale
mywell,2193.9494,98.4245,3.7955,2.1572,0.3098,99.627,8.5,0.0484,Shale
mywell,2194.1018,101.8825,3.9468,2.1689,0.315952,99.253,8.5,0.0417,Shale
mywell,2194.2542,122.371,3.9817,2.1908,0.275328,99.126,8.5,0.0293,Shale
mywell,2194.4066,131.2031,4.0108,2.2337,0.259128,101.605,8.5,0.0192,Shale
mywell,2194.559,137.4542,3.9802,2.2142,0.316536,103.361,8.5,0.0179,Shale
mywell,2194.7114,131.676,3.9979,2.2438,0.286248,104.491,8.5,0.0181,Shale
mywell,2194.8638,136.3281,3.9742,2.2906,0.417936,102.144,8.5,0.0294,Shale
mywell,2195.0162,135.5555,3.9184,2.3009,0.352536,100.141,8.5,0.0328,Shale
mywell,2195.1686,132.7416,3.8347,2.2306,0.295456,99.009,8.5,0.0212,Shale
mywell,2195.321,130.6665,3.8925,2.2905,0.3198,98.008,8.5,0.0185,Shale
mywell,2195.4734,130.5607,3.8742,2.2989,0.328928,99.86,8.5,0.0214,Shale
mywell,2195.6258,132.9339,3.9484,2.295,0.349832,100.619,8.5,0.0419,Shale
mywell,2195.7782,140.7501,3.9619,2.4448,0.350992,100.997,8.5,0.0265,Shale
mywell,2195.9306,142.3675,3.9838,2.3686,0.319256,102.364,8.5,0.0192,Shale
mywell,2196.083,147.6911,4.0068,2.3124,0.365624,103.243,8.5,0.0387,Shale
mywell,2196.2354,139.6244,4.0784,2.307,0.32136,103.746,8.5,0.0232,Shale
mywell,2196.3878,142.0876,4.0602,2.2614,0.352744,104.866,8.5,0.0335,Shale
mywell,2196.5402,142.3748,4.0273,2.3116,0.353992,105.495,8.5,0.0266,Shale
mywell,2196.6926,139.1411,4.0052,2.2693,0.3044,105.252,8.5,0.0101,Shale
mywell,2196.845,134.2244,3.9643,2.2303,0.339712,106.366,8.5,0.0241,Shale
mywell,2196.9974,128.7201,3.9065,2.2826,0.358848,106.623,8.5,0.0262,Shale
mywell,2197.1498,131.3365,3.9219,2.285,0.34412,106.749,8.5,0.028,Shale
mywell,2197.3022,139.7087,3.8823,2.287,0.36384,106.626,8.5,0.0237,Shale
mywell,2197.4546,148.9619,3.8423,2.2245,0.331264,105.261,8.5,0.0329,Shale
mywell,2197.607,151.0626,3.8251,2.1496,0.341912,105.746,8.5,0.0118,Shale
mywell,2197.7594,152.5015,3.8438,2.155,0.310256,104.634,8.5,0.0073,Shale
mywell,2197.9118,166.41,3.8291,2.1748,0.292144,104.749,8.5,0.0086,Shale
mywell,2198.0642,174.9014,3.8002,2.1571,0.317792,105.246,8.5,0.0053,Shale
mywell,2198.2166,164.674,3.7395,2.1491,0.324944,105.25,8.5,0.0129,Shale
mywell,2198.369,137.5887,3.6963,2.149,0.28036,106.49,8.5,0.0116,Shale
mywell,2198.5214,116.7949,3.6276,2.1182,0.39904,106.624,8.5,0.0429,Shale
mywell,2198.6738,111.2176,3.6587,2.1368,0.393056,108.237,8.5,0.0543,Shale
mywell,2198.8262,102.2777,3.6441,2.1102,0.387048,108.622,8.5,0.0605,Shale
mywell,2198.9786,98.3779,3.6321,2.11,0.4118,108.377,8.5,0.0664,Shale
mywell,2199.131,100.0483,3.633,2.1259,0.3872,108.623,8.5,0.0661,Shale
mywell,2199.2834,103.04,3.636,2.1101,0.365176,107.881,8.5,0.0595,Shale
mywell,2199.4358,107.3891,3.639,2.1318,0.333256,108.867,8.5,0.0437,Shale
mywell,2199.5882,108.6293,3.6588,2.132,0.325064,107.635,8.5,0.0389,Shale
mywell,2199.7406,118.4231,3.6501,2.1161,0.347816,107.253,8.5,0.0338,Shale
mywell,2199.893,128.6849,3.4595,2.1021,0.321216,106.134,8.5,0.0158,Shale
mywell,2200.0454,138.3577,3.4957,2.098,0.314056,103.149,8.5,0.0181,Shale
mywell,2200.1978,137.7277,3.5972,2.1099,0.317968,102.753,8.5,0.0181,Shale
mywell,2200.3502,134.4543,3.722,2.1427,0.304112,100.89,8.5,0.0229,Shale
mywell,2200.5026,132.9787,3.7498,2.1242,0.265312,100.627,8.5,0.0212,Shale
mywell,2200.655,134.5294,3.7619,2.1548,0.386024,102.361,8.5,0.0385,Shale
mywell,2200.8074,130.5918,3.6826,2.2195,0.346328,102.251,8.5,0.0323,Shale
mywell,2200.9598,135.6539,3.6205,2.4253,0.429328,104.73,8.5,0.0405,Shale
mywell,2201.1122,138.7682,3.7142,2.3288,0.38536,104.006,8.5,0.029,Shale
mywell,2201.2646,138.7216,3.8152,2.3538,0.366152,104.62,8.5,0.029,Shale
mywell,2201.417,127.7782,3.8755,2.235,0.314416,104.625,8.5,0.02,Shale
mywell,2201.5694,112.2316,3.8542,2.2826,0.315984,103.881,8.5,0.0287,Shale
mywell,2201.7218,110.375,3.7677,2.2532,0.326912,102.883,8.5,0.0286,Shale
mywell,2201.8742,112.2041,3.6757,2.1935,0.3766,102.131,8.5,0.0493,Shale
mywell,2202.0266,127.8529,3.7315,2.2982,0.333352,102.993,8.5,0.0215,Shale
mywell,2202.179,132.2416,3.8133,2.3575,0.344904,103.744,8.5,0.0282,Shale
mywell,2202.3314,135.123,3.9152,2.3144,0.293416,103.13,8.5,0.0167,Shale
mywell,2202.4838,127.9699,3.8257,2.311,0.390216,103.621,8.5,0.0307,Shale
mywell,2202.6362,129.3047,3.7079,2.3418,0.38604,103.005,8.5,0.0272,Shale
mywell,2202.7886,125.3926,3.6405,2.3559,0.436592,103.248,8.5,0.027,Shale
mywell,2202.941,126.4919,3.645,2.3481,0.502472,103.994,8.5,0.027,Shale
mywell,2203.0934,118.1255,3.7075,2.3748,0.342296,101.272,8.5,0.0223,Shale
mywell,2203.2458,114.8945,3.713,2.3284,0.403496,105.094,8.5,0.0488,Shale
mywell,2203.3982,116.9909,3.7656,2.2933,0.416896,99.421,8.5,0.042,Shale
mywell,2203.5506,120.1477,3.8702,2.3535,0.432872,102.351,8.5,0.033,Shale
mywell,2203.703,120.8833,4.0833,2.354,0.468712,99.771,8.5,0.0393,Shale
mywell,2203.8554,118.5479,4.1197,2.4314,0.35492,99.75,8.5,0.0385,Shale
mywell,2204.0078,120.76,4.1627,2.4399,0.340112,101.486,8.5,0.026,Shale
mywell,2204.1602,119.2632,4.1203,2.2476,0.385632,99.764,8.5,0.0376,Shale
mywell,2204.3126,111.6423,4.0089,2.5089,0.452464,101.362,8.5,0.0486,Shale
mywell,2204.465,105.2768,3.9505,2.3632,0.3042,98.771,8.5,0.036,Shale
mywell,2204.6174,103.0734,3.9282,2.4106,0.413112,99.37,8.5,0.0636,Shale
mywell,2204.7698,102.559,3.9716,2.3187,0.366384,101.855,8.5,0.0541,Shale
mywell,2204.9222,104.9189,4.0285,2.3676,0.366,99.271,8.5,0.0587,Shale
mywell,2205.0746,109.1471,4.1143,2.362,0.348144,104.582,8.5,0.0409,Shale
mywell,2205.227,112.6074,4.0466,2.3283,0.426368,103.261,8.5,0.0428,Shale
mywell,2205.3794,113.2649,4.1214,2.3181,0.44684,102.754,8.5,0.0439,Shale
mywell,2205.5318,104.4362,4.3611,2.4569,0.470808,111.306,8.5,0.0587,Shale
mywell,2205.6842,95.8328,4.4999,2.2745,0.384696,115.219,8.5,0.0614,Shale
mywell,2205.8366,85.5999,4.5585,2.394,0.32448,119.838,8.5,0.0389,Shale
mywell,2205.989,77.1663,4.6691,2.1787,0.38352,114.791,8.5,0.0952,Silty Sand
mywell,2206.1414,70.1332,4.7295,2.425,0.56256,111.402,8.5,0.0782,Silty Sand
mywell,2206.2938,57.4667,4.733,2.1046,0.545152,103.811,8.5,0.1053,Silty Sand
mywell,2206.4462,54.013,4.5693,1.8064,0.41108,102.386,8.5,0.1905,Silty Sand
mywell,2206.5986,49.4803,4.3329,1.677,0.29096,100.391,8.5,0.1985,Silty Sand
mywell,2206.751,47.8647,4.1534,2.1184,0.295952,100.499,8.5,0.1694,Silty Sand
mywell,2206.9034,40.1412,4.0994,2.1508,0.279136,100.996,8.5,0.1672,Sandstone
mywell,2207.0558,37.3312,3.9482,2.1867,0.273048,101.124,8.5,0.1719,Sandstone
mywell,2207.2082,35.5184,3.8458,2.189,0.291848,99.761,8.5,0.2256,Sandstone
mywell,2207.3606,35.628,3.7617,2.187,0.2672,101.114,8.5,0.168,Sandstone
mywell,2207.513,37.2241,3.6906,2.1632,0.280888,102.241,8.5,0.1718,Sandstone
mywell,2207.6654,34.8254,3.6087,2.167,0.272072,103.366,8.5,0.1533,Sandstone
mywell,2207.8178,32.8875,3.6189,2.1571,0.256128,101.763,8.5,0.1716,Sandstone
mywell,2207.9702,28.9467,3.6121,2.1669,0.25104,101.378,8.5,0.1983,Sandstone
mywell,2208.1226,26.9082,3.612,2.1472,0.311512,101.251,8.5,0.2077,Sandstone
mywell,2208.275,26.2373,3.6457,2.1609,0.286208,98.77,8.5,0.214,Sandstone
mywell,2208.4274,31.2515,3.7472,2.1828,0.306832,97.262,8.5,0.2313,Sandstone
mywell,2208.5798,33.7492,3.8164,2.189,0.26732,97.126,8.5,0.1815,Sandstone
mywell,2208.7322,36.871,3.8666,2.2059,0.2174,98.117,8.5,0.2045,Sandstone
mywell,2208.8846,34.6263,3.8462,2.1911,0.193192,96.389,8.5,0.1522,Sandstone
mywell,2209.037,38.2109,3.8867,2.2337,0.17812,97.119,8.5,0.1614,Sandstone
mywell,2209.1894,48.1045,3.9693,2.234,0.234544,97.001,8.5,0.1369,Silty Sand
mywell,2209.3418,69.4991,3.969,2.2181,0.199288,95.636,8.5,0.0803,Silty Sand
mywell,2209.4942,97.8756,3.847,2.2101,0.187096,93.393,8.5,0.0394,Shale
mywell,2209.6466,109.9286,3.723,2.2477,0.194936,96.971,8.5,0.0277,Shale
mywell,2209.799,116.4869,3.603,2.2242,0.251544,99.48,8.5,0.0311,Shale
mywell,2209.9514,114.0937,3.5365,2.2567,0.340288,102.352,8.5,0.0271,Shale
mywell,2210.1038,118.4765,3.5082,2.505,0.441192,103.615,8.5,0.0378,Shale
mywell,2210.2562,123.0048,3.4058,2.7004,0.420176,106.849,8.5,0.0325,Shale
mywell,2210.4086,120.5233,3.2036,2.3211,0.448768,103.031,8.5,0.0364,Shale
mywell,2210.561,118.2402,3.1385,2.3904,0.516456,100.644,8.5,0.0392,Shale
mywell,2210.7134,117.4899,3.0517,2.2918,0.493192,98.889,8.5,0.038,Shale
mywell,2210.8658,121.7089,3.0024,2.4239,0.430504,96.023,8.5,0.0455,Shale
mywell,2211.0182,125.6207,3.0585,2.2921,0.346672,95.008,8.5,0.0294,Shale
mywell,2211.1706,124.1838,3.063,2.3942,0.461072,98.968,8.5,0.0322,Shale
mywell,2211.323,125.0013,3.0461,2.272,0.426288,101.356,8.5,0.0275,Shale
mywell,2211.4754,122.4228,3.1016,2.394,0.428976,103.111,8.5,0.0425,Shale
mywell,2211.6278,124.9534,3.0941,2.4109,0.402216,104.613,8.5,0.0309,Shale
mywell,2211.7802,128.8349,2.8857,2.4358,0.49128,103.633,8.5,0.0312,Shale
mywell,2211.9326,132.3757,2.761,2.3408,0.435456,102.261,8.5,0.0307,Shale
mywell,2212.085,125.5433,2.7392,2.2894,0.399288,101.63,8.5,0.0277,Shale
mywell,2212.2374,119.0638,2.7221,2.4279,0.4734,103.981,8.5,0.037,Shale
mywell,2212.3898,116.6371,2.7785,2.3248,0.388688,102.388,8.5,0.0371,Shale
mywell,2212.5422,123.9568,2.9645,2.4063,0.4624,105.847,8.5,0.0293,Shale
mywell,2212.6946,130.6336,3.1267,2.2919,0.450104,107.115,8.5,0.0296,Shale
mywell,2212.847,134.8306,3.3661,2.3922,0.478768,103.777,8.5,0.038,Shale
mywell,2212.9994,137.1406,3.6527,2.3325,0.466104,97.674,8.5,0.0324,Shale
mywell,2213.1518,139.2432,3.6867,2.2854,0.445168,98.369,8.5,0.0246,Shale
mywell,2213.3042,132.8318,3.6156,2.3475,0.379528,95.027,8.5,0.0352,Shale
mywell,2213.4566,132.8117,3.7747,2.3599,0.33436,95.496,8.5,0.0239,Shale
mywell,2213.609,126.3789,4.1559,2.4007,0.42328,95.872,8.5,0.0306,Shale
mywell,2213.7614,126.6127,4.4417,2.4496,0.3248,95.875,8.5,0.0238,Shale
mywell,2213.9138,119.8089,4.5372,2.4778,0.327968,98.355,8.5,0.0278,Shale
mywell,2214.0662,121.0892,4.661,2.2647,0.452992,98.251,8.5,0.0409,Shale
mywell,2214.2186,121.7279,4.5846,2.5368,0.408368,98.126,8.5,0.0473,Silty Sand
mywell,2214.371,111.3051,4.579,2.2771,0.34848,95.521,8.5,0.0486,Shale
mywell,2214.5234,90.263,4.6544,2.3673,0.370816,96.492,8.5,0.071,Shale
mywell,2214.6758,76.2397,4.6917,2.3204,0.413656,95.88,8.5,0.0989,Silty Sand
mywell,2214.8282,69.9865,4.7108,2.3825,0.333648,96.123,8.5,0.0769,Silty Sand
mywell,2214.9806,79.73,4.588,2.4167,0.242728,95.877,8.5,0.0427,Silty Sand
mywell,2215.133,77.8915,4.209,2.3287,0.305488,95.255,8.5,0.0691,Silty Sand
mywell,2215.2854,77.5923,4.1733,2.3012,0.295088,95.25,8.5,0.0594,Silty Sand
mywell,2215.4378,72.2491,4.3754,2.297,0.278136,96.118,8.5,0.0805,Silty Sand
mywell,2215.5902,64.9197,4.2768,2.2484,0.286928,99.349,8.5,0.0808,Silty Sand
mywell,2215.7426,59.0796,4.154,2.2549,0.315768,99.127,8.5,0.1141,Silty Sand
mywell,2215.895,57.551,4.0528,2.2401,0.33584,99.497,8.5,0.1115,Silty Sand
mywell,2216.0474,47.9731,3.9915,2.2102,0.269536,97.64,8.5,0.1353,Silty Sand
mywell,2216.1998,48.9842,3.9136,2.1594,0.243208,96.633,8.5,0.1382,Silty Sand
mywell,2216.3522,51.1863,3.91,2.1769,0.219192,97.369,8.5,0.1301,Silty Sand
mywell,2216.5046,57.5945,3.8892,2.2157,0.247768,99.731,8.5,0.1018,Silty Sand
mywell,2216.657,56.7284,3.8682,2.2061,0.248,99.006,8.5,0.1014,Silty Sand
mywell,2216.8094,48.7741,3.8501,2.1852,0.305536,98.752,8.5,0.1715,Silty Sand
mywell,2216.9618,47.2656,3.849,2.179,0.302032,98.378,8.5,0.1662,Silty Sand
mywell,2217.1142,51.103,3.8361,2.1532,0.273232,98.623,8.5,0.1265,Silty Sand
mywell,2217.2666,60.9231,3.834,2.1282,0.252168,98.997,8.5,0.1034,Silty Sand
mywell,2217.419,82.1663,3.831,2.1806,0.226208,101.232,8.5,0.0341,Silty Sand
mywell,2217.5714,105.285,3.7883,2.2336,0.284528,102.614,8.5,0.0296,Shale
mywell,2217.7238,118.0367,3.7493,2.1913,0.341544,101.633,8.5,0.025,Shale
mywell,2217.8762,109.1019,3.7044,2.1612,0.368784,101.625,8.5,0.0473,Shale
mywell,2218.0286,88.6255,3.5324,2.1888,0.348168,102.245,8.5,0.0652,Shale
mywell,2218.181,81.0488,3.532,2.1731,0.287488,102.25,8.5,0.0381,Silty Sand
mywell,2218.3334,73.4617,3.5151,2.1889,0.344536,102.994,8.5,0.0696,Silty Sand
mywell,2218.4858,70.8238,3.5259,2.2277,0.334088,103.496,8.5,0.0676,Silty Sand
mywell,2218.6382,63.3868,3.529,2.1367,0.305232,103.252,8.5,0.075,Silty Sand
mywell,2218.7906,61.8777,3.407,2.1707,0.301032,102.754,8.5,0.0934,Silty Sand
mywell,2218.943,57.3058,3.4258,2.167,0.29108,102.378,8.5,0.1262,Silty Sand
mywell,2219.0954,57.517,3.425,2.167,0.291,102.251,8.5,0.1262,Silty Sand
mywell,2219.2478,53.671,3.5669,2.1511,0.308856,103.366,8.5,0.1412,Silty Sand
mywell,2219.4002,61.6583,3.5898,2.1649,0.310984,103.499,8.5,0.0923,Silty Sand
mywell,2219.5526,59.742,3.587,2.169,0.30108,102.136,8.5,0.1099,Silty Sand
mywell,2219.705,67.0142,3.6029,2.163,0.321832,102.249,8.5,0.0702,Silty Sand
mywell,2219.8574,66.1554,3.5832,2.1848,0.301168,101.754,8.5,0.076,Silty Sand
mywell,2220.0098,65.1431,3.5374,2.1473,0.240488,102.246,8.5,0.066,Silty Sand
mywell,2220.1622,60.4468,3.4914,2.1847,0.226112,103.614,8.5,0.0878,Silty Sand
mywell,2220.3146,67.8391,3.4722,2.2158,0.28552,104.369,8.5,0.07,Silty Sand
mywell,2220.467,82.1501,3.4651,2.1932,0.260208,104.499,8.5,0.0342,Silty Sand
